max_trim,max_sem,desv_sem,prom_bim,max_mes_anterior,prom_mes_anterior,prom_sem,max_bim,mejor_gestion,prom_trim,pc_cant_moras_30_ult_12_meses,desv_trim,nro_gestiones,desv_bim,pc_cant_moras_30_ult_3_meses,dh_cant_entradas,pc_tiem_1er_prod_abierto_total,pc_cant_moras_60_ult_12_meses,gestiones_eficaces,pc_transaccional,dh_max_dia_entradas,pc_cupo_entidad,pc_cuotas_como_ppal,dh_val_entradas,pc_cant_moras_90_ult_12_meses,dh_max_dia_salidas,pc_cant_moras_60_ult_3_meses,pc_cuota_tarjeta_de_credito,cp_inicial_menos_saldo,pc_peor_estado_act_cta_aho,dia_pago,cp_cuotas_falta,pcons_tarjeta_de_credito,pc_cifin,gestiones_prod,pcons_vehiculos_sufi,cluster_recod,dh_avg_dia_retiros_d,dmi_max_egreso_diario,cpc_max_proc_deuda,dh_cant_otros_d,pc_cont_30_lt_12m_tot_sf,pc_cant_mora90_ult_12m_total,dmi_max_ingreso_diario,dh_val_otros_d,pc_ingreso_final,dh_cant_pagos_d,dmi_ingreso_total_mes,dh_val_pagos_d,pc_gasto_familiar,pc_cuotas_pagadas,cpc_avg_proc_deuda,cpc_sum_proc_deuda,dc_porc_prod_sin_mora,pc_ingreso_rutina_con_techo,pc_saldo_prom3_tdc_entidad,dh_cant_salidas,dh_min_dia_pagos_d,pc_ingreso_por_rutina,dh_min_dia_pago_tarj_d,cp_nro_cuota,dmi_egreso_total_mes,cp_valor_inicial,dh_max_dia_otros_d,cp_cuota_sobre_saldo,dc_sum_valor_inicial,dh_cant_pago_tarj_d,dh_max_dia_pagos_d,cp_saldo_sobre_inicial,pc_mediana_nom3,cp_esta_cuota_otro,dh_max_dia_retiros_d,dh_avg_dia_entradas,dh_avg_dia_pagos_d,dh_val_salidas,dc_sum_valor_cuota,dh_min_dia_tras_d,cp_porc_valorcuot_ing,pc_ind_ajustado,dh_val_retiros_d,pc_tiem_lt_prod_abie_total,marca_info_cifin_decode,dh_max_dia_pago_tarj_d,dc_valobli_ing,pc_cantidad_tdc_entidad,dh_min_dia_otros_d,dc_cant_obligaciones,cpc_sum_nro_cuota,cpc_avg_nro_cuota,cpc_max_nro_cuota,cp_saldo,cp_cuota_sobre_inicial,cpc_sum_saldo,cp_porc_saldo_ing,gsm_mejor_gestion,dh_min_dia_nomina_c,dh_max_dia_nomina_c,cp_valor_cuota,cpc_nro_cuota_tdc,gsm_prom_dias_gest,pc_cuota_no_rot_ent,dh_val_nomina_c,banca_completa,cpc_saldo_sobre_ing,dh_min_dia_pago_cred_d,cpc_saldo_tdc,pc_cuota_de_consumo,dh_cant_tras_d,dh_max_dia_comisio_d,cpc_avg_saldo,dc_max_saldo_sf,dh_val_pago_tarj_d,pc_productos_no_rotativos_entidad,pc_saldo_no_rot_ent,pc_vi_no_rotativos_entidad,dh_min_dia_entradas,pcons_hipotecario_vivienda,gsm_mejor_gestion_3m,dh_avg_dia_salidas,llave,segmentoestructural,subsegmentoestructural,anhomes_ciclo
11,11,4.589843861,9,11,11,3.666666667,11,0,7.333333333,1,3.511884584,0,2.828427125,1,0,0,0,0,30224671.76,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,25690971,0,0,0,7556167.94,343000,0,0,0,30224671.76,0,0,0,30224671.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12544341.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38468,PYME,Pyme Pequena,201610
4,4,2.828427125,2,4,4,2,4,0,2,3,2.828427125,0,2.828427125,0,0,0,1,0,5058932.85,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5058932.85,0,0,0,1290027.877,343000,0,0,0,5058932.85,0,0,0,5058932.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400358.541,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38473,PYME,Pyme Pequena,201608
8,8,3.265986324,6,8,8,4,8,0,5.333333333,1,2.309401077,0,2.828427125,1,0,0,0,0,30224671.76,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,25690971,0,0,0,7556167.94,343000,0,0,0,30224671.76,0,0,0,30224671.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12544341.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38474,PYME,Pyme Pequena,201610
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5058932.85,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5058932.85,0,0,0,1290027.877,343000,0,0,0,5058932.85,0,0,0,5058932.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400358.541,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38475,PYME,Pyme Pequena,201608
8,8,3.785938897,5,8,8,2.5,8,0,3.333333333,1,4.163331999,0,4.242640687,1,0,0,0,0,30224671.76,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,25690971,0,0,0,7556167.94,343000,0,0,0,30224671.76,0,0,0,30224671.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12544341.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38476,PYME,Pyme Pequena,201610
12,21,7.26636085,12,12,12,13,12,0,8,1,6.92820323,0,0,1,0,0,0,0,30224671.76,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,25690971,0,0,0,7556167.94,343000,0,0,0,30224671.76,0,0,0,30224671.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12544341.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38478,PYME,Pyme Pequena,201610
28,28,11.17884908,14,0,0,12.16666667,28,0,13.33333333,1,14.04753834,0,19.79898987,1,39,0,0,0,30224671.76,30,0,0,35789361,0,30,0,0,0,0,3,0,1,0,0,0,6,14.74358974,9441972,1.0192588,2,0,0,9442594,206314,25690971,28,35789361,3456852,7556167.94,343000,0.997455429,0.997455429,0,30224671.76,0,87,1,30224671.76,3,0,35508757,0,28,0,0,3,30,0,0,0,30,6.556695157,2.38962963,35508757,0,0,0,12544341.67,31789667,0,0,9,0,0,21,0,221,73.66666667,113,0,0,6982188,0,0,0,0,0,221,0,0,0,0,0.558262413,1,6982188,0,0,30,2327396,0,320000,0,0,0,1,0,0,8.712991453,38479,PYME,Pyme Pequena,201612
28,28,12.11610498,13,26,26,13,26,0,18,1,15.62049935,0,18.38477631,0,18,0,0,0,18936517.65,31,0,0,20448646,0,30,0,0,0,0,3,0,1,0,0,0,6,16.5625,14799391,0.944353,2,0,0,14854931,70591,16096040.01,15,20448646,1367479,4734129.413,343000,0.923692571,0.923692571,0,18936517.65,0,34,3,18936517.65,3,0,20430583,0,9,0,0,9,30,0,0,0,30,5.703703704,5.703703704,20430583,0,0,0,7744054.132,18981113,0,0,30,0,0,2,0,224,74.66666667,114,0,0,6465848,0,0,0,0,0,224,0,0,0,0,0.516978332,3,6465848,0,0,14,2155282.667,0,882000,0,0,0,2,0,0,9.710648148,38480,PYME,Pyme Pequena,201701
26,28,11.5195486,14.5,3,3,13.5,26,0,9.666666667,1,14.2243922,0,16.26345597,0,31,0,0,0,18936517.65,31,0,0,35963516,0,31,0,0,0,0,3,0,1,0,0,0,6,16.93103448,15579319,1.0202854,3,0,0,15520000,74608,16096040.01,13,35963516,554483,4734129.413,343000,0.996371857,0.996371857,0,18936517.65,0,50,2,18936517.65,2,0,35989707,0,20,0,0,10,31,0,0,0,31,4.182051282,3.98,35989707,0,18,0,7744054.132,34622844,0,0,11,0,0,2,0,227,75.66666667,115,0,0,6974603,0,0,0,0,0,227,0,0,0,0,0.557655953,17,6974603,0,1,25,2324867.667,0,414087,0,0,0,1,0,0,10.68977011,38481,PYME,Pyme Pequena,201702
18,28,11.97358203,10.5,3,3,8.166666667,18,0,7,1,9.643650761,0,10.60660172,0,31,0,0,0,18936517.65,31,0,0,35963516,0,31,0,0,0,0,3,0,1,0,0,0,6,16.93103448,15579319,1.0202854,3,0,0,15520000,74608,16096040.01,13,35963516,554483,4734129.413,343000,0.996371857,0.996371857,0,18936517.65,0,50,2,18936517.65,2,0,35989707,0,20,0,0,10,31,0,0,0,31,4.182051282,3.98,35989707,0,18,0,7744054.132,34622844,0,0,11,0,0,2,0,227,75.66666667,115,0,0,6974603,0,0,0,0,0,227,0,0,0,0,0.557655953,17,6974603,0,1,25,2324867.667,0,414087,0,0,0,1,0,0,10.68977011,38489,PYME,Pyme Pequena,201702
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,8279495.074,31,0,0,7938216,0,25,0,0,0,0,25,0,0,0,0,0,13,14,3012000,0.057382722,1,0,0,3842805,1919,8279495.074,0,7938216,0,2111271.244,0,0.064227368,0.064227368,0,8279495.074,0,27,0,8279495.074,0,0,7945032,0,18,0,0,0,0,0,0,0,25,6.705128205,0,7945032,0,0,0,4433669.612,7921653,0,0,0,0,0,18,0,27,13.5,16,0,0,1220320,0,0,0,0,0,27,0,0,0,0,0.072188067,0,1220320,0,0,18,610160,0,0,0,0,0,4,0,0,8.083333333,38494,PYME,Pyme Pequena,201704
3,3,2.121320344,3,3,3,1.5,3,0,1.5,0,2.121320344,0,0,0,17,0,0,0,8279495.074,31,0,0,7938216,0,25,0,0,0,0,3,0,1,0,0,0,13,14,3012000,0.057382722,1,0,0,3842805,1919,8279495.074,0,7938216,0,2111271.244,0,0.064227368,0.064227368,0,8279495.074,0,27,0,8279495.074,0,0,7945032,0,18,0,0,0,0,0,0,0,25,6.705128205,0,7945032,0,0,0,4433669.612,7921653,0,0,0,0,0,18,0,27,13.5,16,0,0,1220320,0,0,0,0,0,27,0,0,0,0,0.072188067,0,1220320,0,0,18,610160,0,0,0,0,0,4,0,0,8.083333333,38496,PYME,Pyme Pequena,201704
9,9,4.024922359,4.5,9,9,1.8,9,0,3,0,5.196152423,0,6.363961031,0,26,0,0,0,6384201.417,31,0,0,17850852,0,31,0,0,0,0,3,0,1,0,0,0,13,17.8974359,5220800,0.006496167,3,0,0,9931026,577810,5426571.205,0,17850852,0,1915260.425,0,0.006154263,0.006154263,0,6384201.417,0,45,0,6384201.417,0,0,16747195,0,31,0,0,0,0,0,0,0,31,13.075,0,16747195,0,0,0,2427592.589,16026720,0,0,0,0,0,4,0,22,11,14,0,0,116931,0,0,0,0,0,22,0,0,0,0,0.006917057,0,116931,0,0,23,58465.5,0,0,0,0,0,2,0,0,6.695512821,38500,PYME,Pyme Pequena,201701
9,9,4.400757511,4,0,0,2.833333333,8,0,5.666666667,0,4.932882862,0,5.656854249,0,28,0,0,0,6384201.417,28,0,0,41975612,0,27,0,0,0,0,3,0,1,0,0,0,13,13.57894737,17419400,0.057924333,7,0,0,20000010,205114,5426571.205,0,41975612,0,1915260.425,0,0.063503632,0.063503632,0,6384201.417,0,54,0,6384201.417,0,0,42027031,0,21,0,0,0,0,0,0,0,27,7.130325815,0,42027031,0,0,0,2427592.589,41737437,0,0,0,0,0,7,0,26,13,16,0,0,1206569,0,0,0,0,0,26,0,0,0,0,0.071374626,0,1206569,0,0,22,603284.5,0,0,0,0,0,3,0,0,5.908103592,38501,PYME,Pyme Pequena,201703
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1400000,0,0,0,595000,477765.585,0,0,0,1400000,0,0,0,1400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105510.9735,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38503,PYME,Pyme Pequena,201607
0,29,16.74315781,0,0,0,9.666666667,0,0,0,0,0,0,0,0,0,0,0,0,1400000,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1400000,0,0,0,595000,477765.585,0,0,0,1400000,0,0,0,1400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105510.9735,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38504,PYME,Pyme Pequena,201607
78,78,25.37518473,69.5,78,78,41.5,78,0,56.33333333,1,24.33789912,0,12.02081528,0,0,0,0,0,2329000,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2329000,0,0,0,692877.5,0,0,0,0,2329000,0,0,0,2329000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158095.25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38505,PYME,Pyme Pequena,201607
39,39,16.32993162,35,39,39,16.66666667,39,0,25,1,17.77638883,0,5.656854249,0,2,0,0,0,1743000,17,0,0,1050000,0,18,0,0,0,0,3,0,0,0,0,0,6,16.33333333,1024161,0.324422,0,0,0,1050000,0,1481550,1,1050000,20408,697200,0,0.324422,0.324422,0,1743000,0,5,17,1743000,0,0,1056868,0,0,0,0,0,17,0,0,0,18,4.25,4.25,1056868,0,0,0,505905.75,1024210,0,0,0,0,0,0,0,46,46,46,0,0,324422,0,0,0,0,0,46,0,0,0,0,0.068573663,17,324422,0,0,13,324422,0,0,0,0,0,17,0,0,11.58333333,38510,PYME,Pyme Pequena,201702
39,39,13.35165408,10.5,11,11,19.66666667,11,0,20,2,16.46207763,0,0.707106781,1,3,0,0,0,3791097.851,14,0,0,3050000,0,17,0,0,0,0,3,0,0,0,0,0,6,16.25,2026880,0.243329,1,0,0,3050000,13271,3791097.851,3,3050000,2026880,966729.952,0,0.243329,0.243329,0,3791097.851,0,10,14,3791097.851,14,0,3059122,0,16,0,0,1,14,0,0,0,17,3.857142857,4,3059122,0,0,0,2030132.899,1004199,0,0,14,0,0,16,0,48,48,48,0,0,243329,0,0,0,0,0,48,0,0,0,0,0.051432889,14,243329,0,0,16,243329,0,45979,0,0,0,13,0,0,10.82142857,38512,PYME,Pyme Pequena,201704
18,39,13.31164903,14.5,18,18,19,18,0,13,2,4.358898944,0,4.949747468,1,2,0,0,0,3791097.851,18,0,0,1502376,0,18,0,0,0,0,3,0,0,0,0,0,6,11.5,1002376,1.169539,0,0,0,1000000,0,3791097.851,1,1502376,1002376,966729.952,0,1.169539,1.169539,0,3791097.851,0,4,18,3791097.851,0,0,1514675,0,0,0,0,0,18,0,0,0,12,5.8,3.6,1514675,0,0,0,2030132.899,500049,0,0,0,0,0,0,0,49,49,49,0,0,1169539,0,0,0,0,0,49,0,0,0,0,0.247207567,18,1169539,0,0,12,1169539,0,0,0,0,0,11,0,0,8.3,38513,PYME,Pyme Pequena,201705
24,24,9.797958971,0,0,0,4,0,0,8,1,13.85640646,0,0,0,11,0,0,0,1743000,28,0,0,8260026,0,27,0,0,0,0,18,0,0,0,0,0,6,18.625,4000000,0.283725,4,0,0,4200011,19028,1481550,3,8260026,143705,697200,0,0.283725,0.283725,0,1743000,0,20,13,1743000,15,0,8252016,0,24,0,0,1,15,0,0,0,27,5.586734694,4.142857143,8252016,0,0,0,505905.75,8044211,0,0,15,0,0,15,0,47,47,47,0,0,283725,0,0,0,0,0,47,0,0,0,0,0.059971465,13,283725,0,0,24,283725,0,47787,0,0,0,13,0,0,11.86071429,38515,PYME,Pyme Pequena,201703
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,1743000,28,0,0,8260026,0,27,0,0,0,0,12,0,0,0,0,0,6,18.625,4000000,0.283725,4,0,0,4200011,19028,1481550,3,8260026,143705,697200,0,0.283725,0.283725,0,1743000,0,20,13,1743000,15,0,8252016,0,24,0,0,1,15,0,0,0,27,5.586734694,4.142857143,8252016,0,0,0,505905.75,8044211,0,0,15,0,0,15,0,47,47,47,0,0,283725,0,0,0,0,0,47,0,0,0,0,0.059971465,13,283725,0,0,24,283725,0,47787,0,0,0,13,0,0,11.86071429,38516,PYME,Pyme Pequena,201703
0,66,31.16675579,0,0,0,25.83333333,0,0,0,3,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,850000,0,0,0,500000,0,0,0,0,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38517,PYME,Pyme Pequena,201610
10,66,26.43230347,5,0,0,12.66666667,10,0,3.333333333,3,5.773502692,0,7.071067812,0,6,0,0,0,1000000,15,0,0,5520053,0,18,0,0,0,0,15,0,0,0,0,0,6,14.42857143,2236676,0.414682,1,0,0,4480009,1610,850000,5,5520053,1295552,500000,0,0.414682,0.414682,0,1000000,0,15,3,1000000,3,0,5672740,0,8,0,0,1,15,0,0,0,18,2.964285714,1.892857143,5672740,0,0,0,200250,4354113,0,0,3,0,0,8,0,44,44,44,0,0,414682,0,0,0,0,0,44,0,0,0,0,0.087652082,3,414682,0,0,11,414682,0,65787,0,0,0,2,0,0,6.454081633,38518,PYME,Pyme Pequena,201612
5,10,4.183300133,0,0,0,2.5,0,0,1.666666667,1,2.886751346,0,0,0,11,0,0,0,1743000,28,0,0,8260026,0,27,0,0,0,0,15,0,0,0,0,0,6,18.625,4000000,0.283725,4,0,0,4200011,19028,1481550,3,8260026,143705,697200,0,0.283725,0.283725,0,1743000,0,20,13,1743000,15,0,8252016,0,24,0,0,1,15,0,0,0,27,5.586734694,4.142857143,8252016,0,0,0,505905.75,8044211,0,0,15,0,0,15,0,47,47,47,0,0,283725,0,0,0,0,0,47,0,0,0,0,0.059971465,13,283725,0,0,24,283725,0,47787,0,0,0,13,0,0,11.86071429,38519,PYME,Pyme Pequena,201703
10,10,3.920034013,7.5,5,5,3.833333333,10,0,7,1,2.645751311,0,3.535533906,0,3,0,0,0,2329000,30,0,0,1150000,0,20,0,0,0,0,15,0,0,0,0,0,6,8.5,75424,0.997606,0,0,0,1050000,0,2329000,2,1150000,99244,692877.5,0,0.997606,0.997606,0,2329000,0,5,2,2329000,0,0,111638,0,0,0,0,0,20,0,0,0,14,8.2,2.2,111638,0,0,0,1158095.25,144,0,2,0,0,0,0,0,51,51,51,0,0,997606,0,0,0,0,0,51,0,0,0,0,0.210865779,2,997606,0,0,14,997606,0,0,0,0,0,2,0,0,6.7,38523,PYME,Pyme Pequena,201707
38,38,17.73884626,34,38,38,11.33333333,38,0,22.66666667,1,20.0333056,0,5.656854249,0,2,0,0,0,1743000,17,0,0,1050000,0,18,0,0,0,0,3,0,1,0,0,0,6,16.33333333,1024161,0.324422,0,0,0,1050000,0,1481550,1,1050000,20408,697200,0,0.324422,0.324422,0,1743000,0,5,17,1743000,0,0,1056868,0,0,0,0,0,17,0,0,0,18,4.25,4.25,1056868,0,0,0,505905.75,1024210,0,0,0,0,0,0,0,46,46,46,0,0,324422,0,0,0,0,0,46,0,0,0,0,0.068573663,17,324422,0,0,13,324422,0,0,0,0,0,17,0,0,11.58333333,38525,PYME,Pyme Pequena,201702
38,38,16.84933233,25.5,13,13,13.5,38,0,27,1,12.76714533,0,17.67766953,0,11,0,0,0,1743000,28,0,0,8260026,0,27,0,0,0,0,3,0,1,0,0,0,6,18.625,4000000,0.283725,4,0,0,4200011,19028,1481550,3,8260026,143705,697200,0,0.283725,0.283725,0,1743000,0,20,13,1743000,15,0,8252016,0,24,0,0,1,15,0,0,0,27,5.586734694,4.142857143,8252016,0,0,0,505905.75,8044211,0,0,15,0,0,15,0,47,47,47,0,0,283725,0,0,0,0,0,47,0,0,0,0,0.059971465,13,283725,0,0,24,283725,0,47787,0,0,0,13,0,0,11.86071429,38526,PYME,Pyme Pequena,201703
18,21,8.871302046,9,0,0,10.5,18,0,6,1,10.39230485,0,12.72792206,0,4,0,0,0,2329000,31,0,0,87000,0,21,0,0,0,0,2,0,1,0,0,0,6,15.8,919393,1.023356,1,0,0,87000,13271,2329000,1,87000,76330,692877.5,0,1.023356,1.023356,0,2329000,0,9,21,2329000,0,0,1058222,0,16,0,0,0,21,0,0,0,17,7.166666667,3.5,1058222,0,0,0,1158095.25,953849,0,2,0,0,0,16,0,52,52,52,0,0,1023356,0,0,0,0,0,52,0,0,0,0,0.216308603,21,1023356,0,0,16,1023356,0,0,0,0,0,15,0,0,11.21666667,38529,PYME,Pyme Pequena,201708
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,1,0,0,23,0,0,211,0,24,0,0,0,0,24,0,0,0,0,0,13,17.33333333,1800000,0,2,0,0,97,180134,0,2,211,1728795,0,0,0,0,0,0,0,12,11,0,0,0,4696601,0,20,0,0,0,24,0,0,0,23,2.72,3.5,4696601,0,0,0,0,2774258,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,20,0,0,0,0,0,0,2,0,0,12.56666667,38531,PYME,Pyme Pequena,201611
22,22,11,11,22,22,5.5,22,0,7.333333333,2,12.70170592,0,15.55634919,0,2,0,1,0,0,23,0,0,9704343,0,24,0,0,0,0,24,0,0,0,0,0,13,11.8,9000000,0.000697,1,0,0,9704301,12586,0,1,9704343,704343,0,0,0.000697,0.000697,0,0,0,9,24,0,0,0,9804543,0,16,0,0,0,24,0,0,0,16,4.166666667,4,9804543,0,0,0,0,9074200,0,0,0,0,0,16,0,20,20,20,0,0,697,0,0,0,0,0,20,0,0,0,0,0.000577274,24,697,0,0,16,697,0,0,0,0,0,2,0,0,10.88333333,38532,PYME,Pyme Pequena,201612
22,22,9.736529156,16,10,10,6.4,22,0,10.66666667,2,11.01514109,0,8.485281374,1,3,0,0,0,805000,25,0,0,71057,0,26,0,0,0,0,24,0,0,0,0,0,13,14.66666667,74035,0.000697,0,0,0,71057,0,684250,1,71057,71058,402500,0,0.000697,0.000697,0,805000,0,5,26,805000,0,0,156538,0,0,0,0,0,26,0,0,0,15,5.75,6.5,156538,0,0,0,161201.25,74080,0,0,0,0,0,0,0,22,22,22,0,0,697,0,0,0,0,0,22,0,0,0,0,0.000577274,26,697,0,0,14,697,0,0,0,0,0,22,0,0,13.66666667,38533,PYME,Pyme Pequena,201701
22,22,9.244818369,12,14,14,7.666666667,14,0,15.33333333,2,6.110100927,0,2.828427125,1,2,0,0,0,805000,25,0,0,1150000,0,26,0,0,0,0,24,0,0,0,0,0,13,15.14285714,1004000,1.020667,0,0,0,1050000,0,684250,2,1150000,15999,402500,0,1.020667,1.020667,0,805000,0,10,4,805000,0,0,1091326,0,0,0,0,0,25,0,0,0,26,3.625,3.625,1091326,0,0,0,161201.25,1063077,0,0,0,0,0,0,0,23,23,23,0,0,1020667,0,0,0,0,0,23,0,0,0,0,0.845344286,4,1020667,0,0,13,1020667,0,0,0,0,0,4,0,0,10.66071429,38534,PYME,Pyme Pequena,201702
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,23,0,0,9704343,0,24,0,0,0,0,2,0,0,0,0,0,13,11.8,9000000,0.000697,1,0,0,9704301,12586,0,1,9704343,704343,0,0,0.000697,0.000697,0,0,0,9,24,0,0,0,9804543,0,16,0,0,0,24,0,0,0,16,4.166666667,4,9804543,0,0,0,0,9074200,0,0,0,0,0,16,0,20,20,20,0,0,697,0,0,0,0,0,20,0,0,0,0,0.000577274,24,697,0,0,16,697,0,0,0,0,0,2,0,0,10.88333333,38535,PYME,Pyme Pequena,201612
16,16,6.531972647,8,16,16,2.666666667,16,0,5.333333333,2,9.237604307,0,11.3137085,1,2,0,0,0,805000,25,0,0,1150000,0,26,0,0,0,0,15,0,0,0,0,0,13,15.14285714,1004000,1.020667,0,0,0,1050000,0,684250,2,1150000,15999,402500,0,1.020667,1.020667,0,805000,0,10,4,805000,0,0,1091326,0,0,0,0,0,25,0,0,0,26,3.625,3.625,1091326,0,0,0,161201.25,1063077,0,0,0,0,0,0,0,23,23,23,0,0,1020667,0,0,0,0,0,23,0,0,0,0,0.845344286,4,1020667,0,0,13,1020667,0,0,0,0,0,4,0,0,10.66071429,38541,PYME,Pyme Pequena,201702
5,5,2.5,2.5,5,5,1.25,5,0,2.5,2,3.535533906,0,3.535533906,1,1,0,0,0,805000,1,0,0,50000,0,15,0,0,0,0,3,0,1,0,0,0,13,6.5,1004000,0.940163,0,0,0,50000,0,684250,1,50000,83,402500,0,0.940163,0.940163,0,805000,0,8,1,805000,0,0,1031944,0,0,0,0,0,1,0,0,0,15,0.25,0.25,1031944,0,0,0,161201.25,1019611,0,0,0,0,0,0,0,23,23,23,0,0,940163,0,0,0,0,0,23,0,0,0,0,0.778668674,1,940163,0,0,15,940163,0,0,0,0,0,1,0,0,5.625,38545,PYME,Pyme Pequena,201703
0,4,1.632993162,0,0,0,0.666666667,0,0,0,0,0,0,0,0,55,0,0,0,45224084,31,0,0,50890192,0,31,0,0,0,0,7,0,0,0,0,0,7,18.8,6768691,0.629496229,18,0,0,8016018,144188,38440471.4,10,50890192,4088661,11306021,1232293.59,0.629496229,0.629496229,0,45224084,0,91,3,45224084,3,0,47930434,0,30,0,0,1,31,0,0,0,31,4.106666667,4.9375,47930434,0,0,0,18122477.49,43037190,0,0,3,0,0,1,0,64,64,64,0,0,50706173.07,0,0,0,0,0,0,0,0,0,0,1.086560844,7,0,0,0,30,50706173.07,0,7027,0,0,0,1,0,0,11.83660714,38546,PYME,Pyme Pequena,201611
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45224084,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,7,0,0,0,0,0,0,0,0,38440471.4,0,0,0,11306021,1232293.59,0,0,0,45224084,0,0,0,45224084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18122477.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38547,PYME,Pyme Pequena,201610
4,4,1.632993162,0,0,0,0.666666667,0,0,1.333333333,0,2.309401077,0,0,0,54,0,0,0,32053700,31,0,0,138291178,0,29,0,0,0,0,15,0,0,0,0,0,7,18.8,97121966,0.613227163,17,0,0,97043001,133213,27245645,12,138291178,5369876,8013425,1233512.59,0.590158839,0.590158839,0,32053700,0,91,2,32053700,2,0,137826063,0,29,0,0,2,29,0,0,0,29,5.987374582,3.75,137826063,0,0,0,12520674.59,131880616,0,0,2,0,0,3,0,131,65.5,66,0,0,50724388.25,0,0,0,0,0,65,0,0,0,0,1.086951169,7,1328695,0,0,29,25362194.13,0,94389,0,0,0,1,0,0,8.953345588,38548,PYME,Pyme Pequena,201701
